 

stn;time;rre150h0
SAE;2023021418;0.0
SAE;2023021419;0.0
SAE;2023021420;0.0
SAE;2023021421;0.0
SAE;2023021422;0.0
SAE;2023021423;0.0
SAE;2023021500;0.0
SAE;2023021501;0.0
SAE;2023021502;0.0
SAE;2023021503;0.0
SAE;2023021504;0.0
SAE;2023021505;0.0
SAE;2023021506;0.0
SAE;2023021507;0.0
SAE;2023021508;0.0
SAE;2023021509;0.0
SAE;2023021510;0.0
SAE;2023021511;0.0
SAE;2023021512;0.0
SAE;2023021513;0.0
SAE;2023021514;0.0
SAE;2023021515;0.0
SAE;2023021516;0.0
SAE;2023021517;0.0
SAE;2023021518;0.0
SAE;2023021519;0.0
SAE;2023021520;0.0
SAE;2023021521;0.0
SAE;2023021522;0.0
SAE;2023021523;0.0
SAE;2023021600;0.0
SAE;2023021601;0.0
SAE;2023021602;0.0
SAE;2023021603;0.0
SAE;2023021604;0.0
SAE;2023021605;0.0
SAE;2023021606;0.0
SAE;2023021607;0.0
SAE;2023021608;0.0
SAE;2023021609;0.0
SAE;2023021610;0.0
SAE;2023021611;0.0
SAE;2023021612;0.0
SAE;2023021613;0.0
SAE;2023021614;0.0
SAE;2023021615;0.0
SAE;2023021616;0.0
SAE;2023021617;0.0
SAE;2023021618;0.0
SAE;2023021619;0.0
SAE;2023021620;0.0
SAE;2023021621;0.0
SAE;2023021622;0.0
SAE;2023021623;0.0
SAE;2023021700;0.0
SAE;2023021701;0.0
SAE;2023021702;0.0
SAE;2023021703;0.0
SAE;2023021704;0.0
SAE;2023021705;0.0
SAE;2023021706;0.0
SAE;2023021707;0.0
SAE;2023021708;0.0
SAE;2023021709;0.0
SAE;2023021710;0.0
SAE;2023021711;0.2
SAE;2023021712;0.2
SAE;2023021713;0.2
SAE;2023021714;0.4
SAE;2023021715;1.1
SAE;2023021716;0.8
SAE;2023021717;0.4
SAE;2023021718;0.0
SAE;2023021719;0.0
SAE;2023021720;0.0
SAE;2023021721;0.0
SAE;2023021722;0.0
SAE;2023021723;0.0
SAE;2023021800;0.0
SAE;2023021801;0.0
SAE;2023021802;0.0
SAE;2023021803;0.0
SAE;2023021804;0.0
SAE;2023021805;0.0
SAE;2023021806;0.0
SAE;2023021807;0.0
SAE;2023021808;0.0
SAE;2023021809;0.0
SAE;2023021810;0.0
SAE;2023021811;0.0
SAE;2023021812;0.0
SAE;2023021813;0.0
SAE;2023021814;0.0
SAE;2023021815;0.0
SAE;2023021816;0.0
SAE;2023021817;0.0
SAE;2023021818;0.0
SAE;2023021819;0.0
SAE;2023021820;0.0
SAE;2023021821;0.0
SAE;2023021822;0.0
SAE;2023021823;0.0
SAE;2023021900;0.0
SAE;2023021901;0.0
SAE;2023021902;0.0
SAE;2023021903;0.0
SAE;2023021904;0.0
SAE;2023021905;0.0
SAE;2023021906;0.0
SAE;2023021907;0.1
SAE;2023021908;0.0
SAE;2023021909;0.0
SAE;2023021910;0.6
SAE;2023021911;0.0
SAE;2023021912;0.1
SAE;2023021913;0.0
SAE;2023021914;0.0
SAE;2023021915;0.0
SAE;2023021916;0.0
SAE;2023021917;0.0
SAE;2023021918;0.0
SAE;2023021919;0.0
SAE;2023021920;0.0
SAE;2023021921;0.0
SAE;2023021922;0.0
SAE;2023021923;0.0
SAE;2023022000;0.0
SAE;2023022001;0.0
SAE;2023022002;0.0
SAE;2023022003;0.0
SAE;2023022004;0.0
SAE;2023022005;0.0
SAE;2023022006;0.0
SAE;2023022007;0.0
SAE;2023022008;0.0
SAE;2023022009;0.0
SAE;2023022010;0.0
SAE;2023022011;0.0
SAE;2023022012;0.0
SAE;2023022013;0.0
SAE;2023022014;0.0
SAE;2023022015;0.0
SAE;2023022016;0.0
SAE;2023022017;0.0
SAE;2023022018;0.0
SAE;2023022019;0.0
SAE;2023022020;0.0
SAE;2023022021;0.0
SAE;2023022022;0.0
SAE;2023022023;0.0
SAE;2023022100;0.0
SAE;2023022101;0.0
SAE;2023022102;0.0
SAE;2023022103;0.0
SAE;2023022104;0.0
SAE;2023022105;0.0
SAE;2023022106;0.0
SAE;2023022107;0.0
SAE;2023022108;0.0
SAE;2023022109;0.0
SAE;2023022110;0.0
SAE;2023022111;0.0
SAE;2023022112;0.0
SAE;2023022113;0.0
SAE;2023022114;0.0
SAE;2023022115;0.0
SAE;2023022116;0.0
SAE;2023022117;0.0
SAE;2023022118;0.0
SAE;2023022119;0.0
SAE;2023022120;0.0
SAE;2023022121;0.0
SAE;2023022122;0.0
SAE;2023022123;0.0
SAE;2023022200;0.0
SAE;2023022201;0.0
SAE;2023022202;0.0
SAE;2023022203;0.0
SAE;2023022204;0.0
SAE;2023022205;0.0
SAE;2023022206;0.0
SAE;2023022207;0.0
SAE;2023022208;0.0
SAE;2023022209;0.0
SAE;2023022210;0.0
SAE;2023022211;0.0
SAE;2023022212;0.0
SAE;2023022213;0.0
SAE;2023022214;0.0
SAE;2023022215;0.0
SAE;2023022216;0.0
SAE;2023022217;0.0
SAE;2023022218;0.0
SAE;2023022219;0.0
SAE;2023022220;0.0
SAE;2023022221;0.0
SAE;2023022222;0.0
SAE;2023022223;0.0
SAE;2023022300;0.2
SAE;2023022301;0.3
SAE;2023022302;0.6
SAE;2023022303;1.9
SAE;2023022304;2.7
SAE;2023022305;2.2
SAE;2023022306;0.7
SAE;2023022307;0.1
SAE;2023022308;0.0
SAE;2023022309;0.0
SAE;2023022310;0.1
SAE;2023022311;0.0
SAE;2023022312;0.0
SAE;2023022313;0.0
SAE;2023022314;0.0
SAE;2023022315;0.0
SAE;2023022316;0.0
SAE;2023022317;0.0
SAE;2023022318;0.0
SAE;2023022319;0.0
SAE;2023022320;0.0
SAE;2023022321;0.0
SAE;2023022322;0.0
SAE;2023022323;0.0
SAE;2023022400;0.0
SAE;2023022401;0.0
SAE;2023022402;0.0
SAE;2023022403;0.0
SAE;2023022404;0.0
SAE;2023022405;0.0
SAE;2023022406;0.0
SAE;2023022407;0.0
SAE;2023022408;0.0
SAE;2023022409;0.0
SAE;2023022410;0.0
SAE;2023022411;0.0
SAE;2023022412;0.0
SAE;2023022413;0.0
SAE;2023022414;0.0
SAE;2023022415;0.0
SAE;2023022416;0.0
SAE;2023022417;0.3
SAE;2023022418;5.0
SAE;2023022419;4.1
SAE;2023022420;1.7
SAE;2023022421;4.0
SAE;2023022422;4.3
SAE;2023022423;5.3
SAE;2023022500;3.9
SAE;2023022501;6.1
SAE;2023022502;4.8
SAE;2023022503;4.6
SAE;2023022504;0.9
SAE;2023022505;1.5
SAE;2023022506;1.5
SAE;2023022507;1.0
SAE;2023022508;0.6
SAE;2023022509;0.4
SAE;2023022510;0.1
SAE;2023022511;0.2
SAE;2023022512;0.1
SAE;2023022513;0.0
SAE;2023022514;0.1
SAE;2023022515;0.0
SAE;2023022516;0.0
SAE;2023022517;0.0
SAE;2023022518;0.1
SAE;2023022519;0.0
SAE;2023022520;0.0
SAE;2023022521;0.0
SAE;2023022522;0.0
SAE;2023022523;0.0
SAE;2023022600;0.4
SAE;2023022601;0.0
SAE;2023022602;0.0
SAE;2023022603;0.0
SAE;2023022604;0.1
SAE;2023022605;0.1
SAE;2023022606;0.1
SAE;2023022607;0.2
SAE;2023022608;0.1
SAE;2023022609;0.1
SAE;2023022610;0.0
SAE;2023022611;0.0
SAE;2023022612;0.0
SAE;2023022613;0.0
SAE;2023022614;0.4
SAE;2023022615;0.0
SAE;2023022616;0.0
SAE;2023022617;0.0
SAE;2023022618;0.1
SAE;2023022619;0.0
SAE;2023022620;0.0
SAE;2023022621;0.1
SAE;2023022622;0.0
SAE;2023022623;0.0
SAE;2023022700;0.0
SAE;2023022701;0.0
SAE;2023022702;0.0
SAE;2023022703;0.0
SAE;2023022704;0.0
SAE;2023022705;0.0
SAE;2023022706;0.0
SAE;2023022707;0.0
SAE;2023022708;0.0
SAE;2023022709;0.0
SAE;2023022710;0.0
SAE;2023022711;0.0
SAE;2023022712;0.0
SAE;2023022713;0.0
SAE;2023022714;0.0
SAE;2023022715;0.0
SAE;2023022716;0.0
SAE;2023022717;0.0
SAE;2023022718;0.0
SAE;2023022719;0.0
SAE;2023022720;0.0
SAE;2023022721;0.0
SAE;2023022722;0.0
SAE;2023022723;0.0
SAE;2023022800;0.0
SAE;2023022801;0.0
SAE;2023022802;0.0
SAE;2023022803;0.0
SAE;2023022804;0.0
SAE;2023022805;0.0
SAE;2023022806;0.0
SAE;2023022807;0.0
SAE;2023022808;0.0
SAE;2023022809;0.0
SAE;2023022810;0.0
SAE;2023022811;0.0
SAE;2023022812;0.0
SAE;2023022813;0.0
SAE;2023022814;0.0
SAE;2023022815;0.0
SAE;2023022816;0.0
SAE;2023022817;0.0
SAE;2023022818;0.0
SAE;2023022819;0.0
SAE;2023022820;0.0
SAE;2023022821;0.0
SAE;2023022822;0.0
SAE;2023022823;0.0
SAE;2023030100;0.0
SAE;2023030101;0.0
SAE;2023030102;0.0
SAE;2023030103;0.0
SAE;2023030104;0.0
SAE;2023030105;0.0
SAE;2023030106;0.0
SAE;2023030107;0.0
SAE;2023030108;0.0
SAE;2023030109;0.0
SAE;2023030110;0.0
SAE;2023030111;0.0
SAE;2023030112;0.0
SAE;2023030113;0.0
SAE;2023030114;0.0
SAE;2023030115;0.0
SAE;2023030116;0.0
SAE;2023030117;0.0
SAE;2023030118;0.0
SAE;2023030119;0.0
SAE;2023030120;0.0
SAE;2023030121;0.0
SAE;2023030122;0.0
SAE;2023030123;0.0
SAE;2023030200;0.0
SAE;2023030201;0.0
SAE;2023030202;0.0
SAE;2023030203;0.0
SAE;2023030204;0.0
SAE;2023030205;0.0
SAE;2023030206;0.0
SAE;2023030207;0.0
SAE;2023030208;0.0
SAE;2023030209;0.0
SAE;2023030210;0.0
SAE;2023030211;0.0
SAE;2023030212;0.0
SAE;2023030213;0.0
SAE;2023030214;0.0
SAE;2023030215;0.0
SAE;2023030216;0.0
SAE;2023030217;0.0
SAE;2023030218;0.0
SAE;2023030219;0.0
SAE;2023030220;0.0
SAE;2023030221;0.0
SAE;2023030222;0.0
SAE;2023030223;0.0
SAE;2023030300;0.0
SAE;2023030301;0.0
SAE;2023030302;0.0
SAE;2023030303;0.0
SAE;2023030304;0.0
SAE;2023030305;0.0
SAE;2023030306;0.0
SAE;2023030307;0.0
SAE;2023030308;0.0
SAE;2023030309;0.0
SAE;2023030310;0.0
SAE;2023030311;0.0
SAE;2023030312;0.0
SAE;2023030313;0.0
SAE;2023030314;0.0
SAE;2023030315;0.0
SAE;2023030316;0.0
SAE;2023030317;0.0
SAE;2023030318;0.0
SAE;2023030319;0.0
SAE;2023030320;0.0
SAE;2023030321;0.0
SAE;2023030322;0.0
SAE;2023030323;0.0
SAE;2023030400;0.0
SAE;2023030401;0.0
SAE;2023030402;0.0
SAE;2023030403;0.0
SAE;2023030404;0.0
SAE;2023030405;0.0
SAE;2023030406;0.0
SAE;2023030407;0.0
SAE;2023030408;0.0
SAE;2023030409;0.0
SAE;2023030410;0.0
SAE;2023030411;0.0
SAE;2023030412;0.0
SAE;2023030413;0.0
SAE;2023030414;0.0
SAE;2023030415;0.0
SAE;2023030416;0.0
SAE;2023030417;0.0
SAE;2023030418;0.0
SAE;2023030419;0.0
SAE;2023030420;0.0
SAE;2023030421;0.0
SAE;2023030422;0.0
SAE;2023030423;0.0
SAE;2023030500;0.0
SAE;2023030501;0.0
SAE;2023030502;0.0
SAE;2023030503;0.0
SAE;2023030504;0.0
SAE;2023030505;0.0
SAE;2023030506;0.0
SAE;2023030507;0.0
SAE;2023030508;0.0
SAE;2023030509;0.0
SAE;2023030510;0.0
SAE;2023030511;0.0
SAE;2023030512;0.0
SAE;2023030513;0.0
SAE;2023030514;0.0
SAE;2023030515;0.0
SAE;2023030516;0.0
SAE;2023030517;0.0
SAE;2023030518;0.0
SAE;2023030519;0.0
SAE;2023030520;0.0
SAE;2023030521;0.0
SAE;2023030522;0.0
SAE;2023030523;0.0
SAE;2023030600;0.0
SAE;2023030601;0.0
SAE;2023030602;0.0
SAE;2023030603;0.0
SAE;2023030604;0.0
SAE;2023030605;0.0
SAE;2023030606;0.0
SAE;2023030607;0.0
SAE;2023030608;0.0
SAE;2023030609;0.0
SAE;2023030610;0.0
SAE;2023030611;0.0
SAE;2023030612;0.0
SAE;2023030613;0.0
SAE;2023030614;0.0
SAE;2023030615;0.0
SAE;2023030616;0.0
SAE;2023030617;0.0
SAE;2023030618;0.0
SAE;2023030619;0.0
SAE;2023030620;0.0
SAE;2023030621;0.0
SAE;2023030622;0.0
SAE;2023030623;0.0
SAE;2023030700;0.0
SAE;2023030701;0.0
SAE;2023030702;0.0
SAE;2023030703;0.0
SAE;2023030704;0.0
SAE;2023030705;0.0
SAE;2023030706;0.0
SAE;2023030707;0.0
SAE;2023030708;0.0
SAE;2023030709;0.0
SAE;2023030710;0.0
SAE;2023030711;0.0
SAE;2023030712;0.0
SAE;2023030713;0.0
SAE;2023030714;0.0
SAE;2023030715;0.0
SAE;2023030716;0.0
SAE;2023030717;0.0
SAE;2023030718;0.0
SAE;2023030719;0.0
SAE;2023030720;0.0
SAE;2023030721;0.0
SAE;2023030722;0.0
SAE;2023030723;0.0
SAE;2023030800;0.0
SAE;2023030801;0.0
SAE;2023030802;0.0
SAE;2023030803;0.1
SAE;2023030804;0.0
SAE;2023030805;0.0
SAE;2023030806;0.0
SAE;2023030807;0.0
SAE;2023030808;0.0
SAE;2023030809;0.5
SAE;2023030810;1.4
SAE;2023030811;2.2
SAE;2023030812;1.4
SAE;2023030813;0.2
SAE;2023030814;0.2
SAE;2023030815;0.0
SAE;2023030816;0.2
SAE;2023030817;1.3
SAE;2023030818;1.8
SAE;2023030819;0.8
SAE;2023030820;0.4
SAE;2023030821;0.1
SAE;2023030822;0.4
SAE;2023030823;5.6
SAE;2023030900;3.7
SAE;2023030901;1.9
SAE;2023030902;0.3
SAE;2023030903;2.1
SAE;2023030904;3.1
SAE;2023030905;4.2
SAE;2023030906;9.8
SAE;2023030907;12.6
SAE;2023030908;9.1
SAE;2023030909;1.4
SAE;2023030910;0.2
SAE;2023030911;0.1
SAE;2023030912;0.0
SAE;2023030913;0.0
SAE;2023030914;0.0
SAE;2023030915;0.0
SAE;2023030916;0.0
SAE;2023030917;0.0
SAE;2023030918;0.0
SAE;2023030919;0.0
SAE;2023030920;0.0
SAE;2023030921;0.0
SAE;2023030922;0.0
SAE;2023030923;0.0
SAE;2023031000;0.0
SAE;2023031001;0.0
SAE;2023031002;0.0
SAE;2023031003;0.0
SAE;2023031004;0.0
SAE;2023031005;0.0
SAE;2023031006;0.0
SAE;2023031007;0.0
SAE;2023031008;0.3
SAE;2023031009;4.5
SAE;2023031010;1.2
SAE;2023031011;0.3
SAE;2023031012;5.4
SAE;2023031013;4.2
SAE;2023031014;6.2
SAE;2023031015;8.1
SAE;2023031016;8.1
SAE;2023031017;1.6
SAE;2023031018;2.3
SAE;2023031019;4.0
SAE;2023031020;6.4
SAE;2023031021;4.4
SAE;2023031022;6.8
SAE;2023031023;4.4
SAE;2023031100;2.8
SAE;2023031101;1.8
SAE;2023031102;1.1
SAE;2023031103;0.5
SAE;2023031104;0.9
SAE;2023031105;1.6
SAE;2023031106;1.1
SAE;2023031107;1.2
SAE;2023031108;1.1
SAE;2023031109;2.0
SAE;2023031110;1.2
SAE;2023031111;0.0
SAE;2023031112;0.0
SAE;2023031113;0.2
SAE;2023031114;0.6
SAE;2023031115;0.5
SAE;2023031116;0.4
SAE;2023031117;1.0
SAE;2023031118;2.5
SAE;2023031119;1.2
SAE;2023031120;0.7
SAE;2023031121;0.5
SAE;2023031122;0.6
SAE;2023031123;0.4
SAE;2023031200;0.7
SAE;2023031201;1.6
SAE;2023031202;1.2
SAE;2023031203;1.9
SAE;2023031204;2.6
SAE;2023031205;1.8
SAE;2023031206;0.2
SAE;2023031207;0.4
SAE;2023031208;2.3
SAE;2023031209;1.0
SAE;2023031210;0.8
SAE;2023031211;1.9
SAE;2023031212;3.7
SAE;2023031213;2.7
SAE;2023031214;1.7
SAE;2023031215;1.0
SAE;2023031216;0.0
SAE;2023031217;0.0
SAE;2023031218;0.0
SAE;2023031219;0.0
SAE;2023031220;0.0
SAE;2023031221;0.0
SAE;2023031222;0.0
SAE;2023031223;0.0
SAE;2023031300;0.0
SAE;2023031301;0.0
SAE;2023031302;0.0
SAE;2023031303;0.0
SAE;2023031304;0.0
SAE;2023031305;0.0
SAE;2023031306;0.1
SAE;2023031307;0.0
SAE;2023031308;0.0
SAE;2023031309;0.0
SAE;2023031310;0.0
SAE;2023031311;0.0
SAE;2023031312;0.0
SAE;2023031313;0.0
SAE;2023031314;0.0
SAE;2023031315;0.0
SAE;2023031316;0.0
SAE;2023031317;0.0
SAE;2023031318;0.0
SAE;2023031319;0.0
SAE;2023031320;0.0
SAE;2023031321;0.0
SAE;2023031322;0.0
SAE;2023031323;0.0
SAE;2023031400;8.8
SAE;2023031401;6.2
SAE;2023031402;7.0
SAE;2023031403;3.6
SAE;2023031404;0.7
SAE;2023031405;0.5
SAE;2023031406;0.0
SAE;2023031407;0.0
SAE;2023031408;0.0
SAE;2023031409;0.0
SAE;2023031410;0.2
SAE;2023031411;0.8
SAE;2023031412;2.5
SAE;2023031413;10.9
SAE;2023031414;6.3
SAE;2023031415;1.8
SAE;2023031416;0.4
SAE;2023031417;0.3
SAE;2023031418;1.4
SAE;2023031419;4.2
SAE;2023031420;3.1
SAE;2023031421;1.3
SAE;2023031422;0.3
SAE;2023031423;1.5
SAE;2023031500;3.8
SAE;2023031501;4.4
SAE;2023031502;0.9
SAE;2023031503;0.6
SAE;2023031504;0.2
SAE;2023031505;0.1
SAE;2023031506;0.0
SAE;2023031507;0.0
SAE;2023031508;0.0
SAE;2023031509;0.0
SAE;2023031510;0.0
SAE;2023031511;0.0
SAE;2023031512;0.0
SAE;2023031513;0.0
SAE;2023031514;0.0
SAE;2023031515;0.0
SAE;2023031516;0.0
SAE;2023031517;0.0
SAE;2023031518;0.0
SAE;2023031519;0.0
SAE;2023031520;0.0
SAE;2023031521;0.0
SAE;2023031522;0.0
SAE;2023031523;0.0
SAE;2023031600;0.0
SAE;2023031601;0.0
SAE;2023031602;0.0
SAE;2023031603;0.0
SAE;2023031604;0.0
SAE;2023031605;0.0
SAE;2023031606;0.0
SAE;2023031607;0.0
SAE;2023031608;0.0
SAE;2023031609;0.0
SAE;2023031610;0.0
SAE;2023031611;0.0
SAE;2023031612;0.0
SAE;2023031613;0.0
SAE;2023031614;0.0
SAE;2023031615;0.0
SAE;2023031616;0.0
SAE;2023031617;0.0
SAE;2023031618;0.0
SAE;2023031619;0.0
SAE;2023031620;0.0
SAE;2023031621;0.0
SAE;2023031622;0.0
SAE;2023031623;0.0
SAE;2023031700;0.0
SAE;2023031701;0.0
SAE;2023031702;0.0
SAE;2023031703;0.0
SAE;2023031704;0.0
SAE;2023031705;0.0
SAE;2023031706;0.0
SAE;2023031707;0.0
SAE;2023031708;0.0
SAE;2023031709;0.0
SAE;2023031710;0.0
SAE;2023031711;0.0
SAE;2023031712;0.0
SAE;2023031713;0.0
SAE;2023031714;0.0
SAE;2023031715;0.0
SAE;2023031716;0.0
SAE;2023031717;0.0
SAE;2023031718;0.0
SAE;2023031719;0.0
SAE;2023031720;0.0
SAE;2023031721;0.0
SAE;2023031722;0.0
SAE;2023031723;0.0
SAE;2023031800;0.0
SAE;2023031801;0.0
SAE;2023031802;0.0
SAE;2023031803;0.0
SAE;2023031804;0.0
SAE;2023031805;0.0
SAE;2023031806;0.0
SAE;2023031807;0.0
SAE;2023031808;0.0
SAE;2023031809;0.0
SAE;2023031810;0.0
SAE;2023031811;0.0
SAE;2023031812;0.0
SAE;2023031813;0.0
SAE;2023031814;0.0
SAE;2023031815;0.0
SAE;2023031816;0.0
SAE;2023031817;0.0
SAE;2023031818;0.0
SAE;2023031819;0.0
SAE;2023031820;0.0
SAE;2023031821;0.0
SAE;2023031822;0.0
SAE;2023031823;0.0
SAE;2023031900;0.0
SAE;2023031901;0.0
SAE;2023031902;0.0
SAE;2023031903;0.0
SAE;2023031904;0.0
SAE;2023031905;0.0
SAE;2023031906;0.0
SAE;2023031907;0.0
SAE;2023031908;0.0
SAE;2023031909;0.0
SAE;2023031910;0.0
SAE;2023031911;0.0
SAE;2023031912;0.0
SAE;2023031913;0.0
SAE;2023031914;0.2
SAE;2023031915;0.4
SAE;2023031916;0.2
SAE;2023031917;0.5
SAE;2023031918;2.6
SAE;2023031919;5.2
SAE;2023031920;0.8
SAE;2023031921;0.0
SAE;2023031922;0.0
SAE;2023031923;0.1
SAE;2023032000;0.0
SAE;2023032001;0.0
SAE;2023032002;0.1
SAE;2023032003;1.1
SAE;2023032004;0.1
SAE;2023032005;0.5
SAE;2023032006;0.0
SAE;2023032007;0.0
SAE;2023032008;0.0
SAE;2023032009;0.0
SAE;2023032010;0.0
SAE;2023032011;0.0
SAE;2023032012;0.0
SAE;2023032013;0.0
SAE;2023032014;0.0
SAE;2023032015;0.0
SAE;2023032016;0.0
SAE;2023032017;0.0
SAE;2023032018;0.0
SAE;2023032019;0.0
SAE;2023032020;0.0
SAE;2023032021;0.0
SAE;2023032022;0.0
SAE;2023032023;0.0
SAE;2023032100;0.0
SAE;2023032101;0.0
SAE;2023032102;0.0
SAE;2023032103;0.0
SAE;2023032104;0.0
SAE;2023032105;0.0
SAE;2023032106;0.0
SAE;2023032107;0.0
SAE;2023032108;0.0
SAE;2023032109;0.0
SAE;2023032110;0.0
SAE;2023032111;0.0
SAE;2023032112;0.0
SAE;2023032113;0.0
SAE;2023032114;0.0
SAE;2023032115;0.0
SAE;2023032116;0.0
SAE;2023032117;0.0
SAE;2023032118;0.0
SAE;2023032119;0.0
SAE;2023032120;0.0
SAE;2023032121;0.0
SAE;2023032122;0.0
SAE;2023032123;0.0
SAE;2023032200;0.0
SAE;2023032201;0.0
SAE;2023032202;0.0
SAE;2023032203;0.0
SAE;2023032204;0.0
SAE;2023032205;0.0
SAE;2023032206;0.0
SAE;2023032207;0.0
SAE;2023032208;0.0
SAE;2023032209;0.0
SAE;2023032210;0.0
SAE;2023032211;0.0
SAE;2023032212;0.0
SAE;2023032213;0.0
SAE;2023032214;0.0
SAE;2023032215;0.0
SAE;2023032216;0.0
SAE;2023032217;0.0
SAE;2023032218;0.0
SAE;2023032219;0.0
SAE;2023032220;0.0
SAE;2023032221;0.0
SAE;2023032222;0.0
SAE;2023032223;0.0
SAE;2023032300;0.0
SAE;2023032301;0.0
SAE;2023032302;0.0
SAE;2023032303;0.0
SAE;2023032304;0.0
SAE;2023032305;0.0
SAE;2023032306;0.0
SAE;2023032307;0.0
SAE;2023032308;0.0
SAE;2023032309;0.0
SAE;2023032310;0.0
SAE;2023032311;0.0
SAE;2023032312;0.0
SAE;2023032313;0.0
SAE;2023032314;0.0
SAE;2023032315;0.0
SAE;2023032316;0.2
SAE;2023032317;0.0
SAE;2023032318;0.0
SAE;2023032319;0.0
SAE;2023032320;0.0
SAE;2023032321;0.0
SAE;2023032322;0.0
SAE;2023032323;0.0
SAE;2023032400;0.0
SAE;2023032401;0.0
SAE;2023032402;0.0
SAE;2023032403;0.0
SAE;2023032404;0.1
SAE;2023032405;0.0
SAE;2023032406;0.0
SAE;2023032407;0.0
SAE;2023032408;0.4
SAE;2023032409;1.1
SAE;2023032410;0.8
SAE;2023032411;0.4
SAE;2023032412;0.5
SAE;2023032413;0.4
SAE;2023032414;4.5
SAE;2023032415;2.4
SAE;2023032416;3.7
SAE;2023032417;1.1
SAE;2023032418;0.5
SAE;2023032419;3.4
SAE;2023032420;3.2
SAE;2023032421;0.4
SAE;2023032422;0.2
SAE;2023032423;0.0
SAE;2023032500;0.1
SAE;2023032501;0.1
SAE;2023032502;1.1
SAE;2023032503;9.9
SAE;2023032504;0.9
SAE;2023032505;6.0
SAE;2023032506;4.6
SAE;2023032507;1.8
SAE;2023032508;4.7
SAE;2023032509;1.0
SAE;2023032510;0.7
SAE;2023032511;1.5
SAE;2023032512;0.7
SAE;2023032513;0.4
SAE;2023032514;0.5
SAE;2023032515;0.7
SAE;2023032516;0.0
SAE;2023032517;0.8
SAE;2023032518;0.3
SAE;2023032519;0.1
SAE;2023032520;0.6
SAE;2023032521;0.2
SAE;2023032522;0.0
SAE;2023032523;0.0
SAE;2023032600;0.0
SAE;2023032601;0.0
SAE;2023032602;0.0
SAE;2023032603;0.0
SAE;2023032604;0.0
SAE;2023032605;0.0
SAE;2023032606;0.1
SAE;2023032607;0.8
SAE;2023032608;2.2
SAE;2023032609;2.8
SAE;2023032610;1.3
SAE;2023032611;0.4
SAE;2023032612;0.2
SAE;2023032613;0.1
SAE;2023032614;0.0
SAE;2023032615;0.0
SAE;2023032616;5.5
SAE;2023032617;0.7
SAE;2023032618;5.9
SAE;2023032619;0.3
SAE;2023032620;0.1
SAE;2023032621;0.5
SAE;2023032622;1.4
SAE;2023032623;2.2
SAE;2023032700;0.6
SAE;2023032701;2.7
SAE;2023032702;5.5
SAE;2023032703;5.3
SAE;2023032704;3.4
SAE;2023032705;5.2
SAE;2023032706;3.3
SAE;2023032707;2.1
SAE;2023032708;0.6
SAE;2023032709;4.2
SAE;2023032710;1.7
SAE;2023032711;0.5
SAE;2023032712;0.0
SAE;2023032713;0.3
SAE;2023032714;0.2
SAE;2023032715;0.4
SAE;2023032716;0.1
SAE;2023032717;0.1
SAE;2023032718;0.0
SAE;2023032719;0.3
SAE;2023032720;0.8
SAE;2023032721;0.7
SAE;2023032722;0.2
SAE;2023032723;0.4
SAE;2023032800;1.7
SAE;2023032801;0.0
SAE;2023032802;0.0
SAE;2023032803;0.0
SAE;2023032804;0.0
SAE;2023032805;0.0
SAE;2023032806;0.0
SAE;2023032807;0.0
SAE;2023032808;0.0
SAE;2023032809;0.0
SAE;2023032810;0.0
SAE;2023032811;0.0
SAE;2023032812;0.0
SAE;2023032813;0.0
SAE;2023032814;0.0
SAE;2023032815;0.0
SAE;2023032816;0.0
SAE;2023032817;0.0
SAE;2023032818;0.0
SAE;2023032819;0.0
SAE;2023032820;0.0
SAE;2023032821;0.0
SAE;2023032822;0.1
SAE;2023032823;0.5
SAE;2023032900;0.8
SAE;2023032901;0.5
SAE;2023032902;1.5
SAE;2023032903;0.4
SAE;2023032904;0.3
SAE;2023032905;0.3
SAE;2023032906;0.8
SAE;2023032907;0.9
SAE;2023032908;0.2
SAE;2023032909;0.1
SAE;2023032910;0.2
SAE;2023032911;0.1
SAE;2023032912;0.3
SAE;2023032913;0.1
SAE;2023032914;0.0
SAE;2023032915;0.0
SAE;2023032916;0.0
SAE;2023032917;0.1
SAE;2023032918;0.0
SAE;2023032919;0.0
SAE;2023032920;0.0
SAE;2023032921;0.6
SAE;2023032922;0.0
SAE;2023032923;0.0
SAE;2023033000;0.0
SAE;2023033001;0.0
SAE;2023033002;0.0
SAE;2023033003;0.0
SAE;2023033004;0.0
SAE;2023033005;0.0
SAE;2023033006;0.0
SAE;2023033007;0.0
SAE;2023033008;0.0
SAE;2023033009;0.1
SAE;2023033010;0.0
SAE;2023033011;2.7
SAE;2023033012;5.7
SAE;2023033013;0.0
SAE;2023033014;7.6
SAE;2023033015;7.2
SAE;2023033016;0.5
SAE;2023033017;0.1
SAE;2023033018;0.0
SAE;2023033019;0.0
SAE;2023033020;0.0
SAE;2023033021;0.0
SAE;2023033022;0.0
SAE;2023033023;0.0
SAE;2023033100;0.0
SAE;2023033101;0.0
SAE;2023033102;0.0
SAE;2023033103;0.1
SAE;2023033104;0.0
SAE;2023033105;0.0
SAE;2023033106;0.0
SAE;2023033107;0.0
SAE;2023033108;4.3
SAE;2023033109;3.8
SAE;2023033110;0.3
SAE;2023033111;0.9
SAE;2023033112;0.2
